request_id,timestamp,customer_id,api_key,source_ip,model_id,provider,channel_id,input_tokens,output_tokens,total_tokens,first_token_latency_ms,latency_ms,status_code,error_code,estimated_cost,data_origin,cost_origin,safety_hit
req_008765,2026-07-07 02:11:03,C009,key_c009_2,10.150.189.70,DeepSeek-V4,DeepSeek,api,658,458,1116,721,1247,200,,0.001339,synthetic_calibrated,synthetic_assumption,False
req_009706,2026-07-07 02:12:20,C005,key_c005_1,10.188.151.108,DeepSeek-V4,DeepSeek,api,418,329,747,341,2090,200,,0.000896,synthetic_calibrated,synthetic_assumption,False
req_005128,2026-07-07 02:12:22,C007,key_c007_1,10.204.223.23,DeepSeek-V4,DeepSeek,app,685,440,1125,395,1464,200,,0.00135,synthetic_calibrated,synthetic_assumption,False
req_005230,2026-07-07 02:12:25,C002,key_c002_3,10.131.236.147,DeepSeek-V4,DeepSeek,web,312,67,379,483,1402,503,SERVICE_UNAVAILABLE,0.000455,synthetic_calibrated,synthetic_assumption,False
req_009779,2026-07-07 02:14:42,C007,key_c007_3,10.141.101.232,DeepSeek-V4,DeepSeek,api,777,100,877,508,1285,200,,0.001052,synthetic_calibrated,synthetic_assumption,False
req_008521,2026-07-07 02:15:33,C005,key_c005_3,10.62.202.136,DeepSeek-V4,DeepSeek,api,346,53,399,215,1128,200,,0.000479,synthetic_calibrated,synthetic_assumption,False
req_003151,2026-07-07 02:16:17,C003,key_c003_2,10.215.62.111,DeepSeek-V4,DeepSeek,api,484,409,893,427,1765,200,,0.001072,synthetic_calibrated,synthetic_assumption,False
req_004467,2026-07-07 02:17:30,C001,key_c001_1,10.145.80.73,DeepSeek-V4,DeepSeek,web,450,204,654,492,1226,200,,0.000785,synthetic_calibrated,synthetic_assumption,False
req_007675,2026-07-07 02:17:45,C003,key_c003_2,10.231.59.245,DeepSeek-V4,DeepSeek,api,855,211,1066,543,1766,200,,0.001279,synthetic_calibrated,synthetic_assumption,False
req_004065,2026-07-07 02:18:34,C007,key_c007_3,10.192.37.145,DeepSeek-V4,DeepSeek,api,827,79,906,437,837,200,,0.001087,synthetic_calibrated,synthetic_assumption,False
req_000007,2026-07-07 02:19:42,C001,key_c001_1,10.237.221.68,DeepSeek-V4,DeepSeek,api,456,59,515,350,706,200,,0.000618,synthetic_calibrated,synthetic_assumption,False
req_009215,2026-07-07 02:22:45,C002,key_c002_2,10.199.48.194,DeepSeek-V4,DeepSeek,api,108,161,269,618,1596,200,,0.000323,synthetic_calibrated,synthetic_assumption,False
req_001953,2026-07-07 02:24:10,C010,key_c010_3,10.99.241.128,DeepSeek-V4,DeepSeek,app,664,171,835,251,561,200,,0.001002,synthetic_calibrated,synthetic_assumption,False
req_003746,2026-07-07 02:25:04,C009,key_c009_1,10.240.8.126,DeepSeek-V4,DeepSeek,api,285,170,455,540,1525,200,,0.000546,synthetic_calibrated,synthetic_assumption,False
req_009454,2026-07-07 02:26:04,C005,key_c005_2,10.92.180.35,DeepSeek-V4,DeepSeek,app,667,71,738,512,1355,200,,0.000886,synthetic_calibrated,synthetic_assumption,False
req_005277,2026-07-07 02:26:10,C010,key_c010_3,10.4.213.220,DeepSeek-V4,DeepSeek,api,385,189,574,368,1228,400,BAD_REQUEST,0.000689,synthetic_calibrated,synthetic_assumption,False
req_005142,2026-07-07 02:28:31,C007,key_c007_2,10.71.199.248,DeepSeek-V4,DeepSeek,api,1715,135,1850,195,1340,200,,0.00222,synthetic_calibrated,synthetic_assumption,False
req_009388,2026-07-07 02:28:33,C001,key_c001_1,10.102.249.189,Qwen3.6-35B-A3B,Qwen,web,274,43,317,448,1356,200,,0.000507,synthetic_calibrated,synthetic_assumption,False
req_005015,2026-07-07 02:29:31,C005,key_c005_1,10.245.20.126,DeepSeek-V4,DeepSeek,web,373,938,1311,298,1456,200,,0.001573,synthetic_calibrated,synthetic_assumption,False
req_006171,2026-07-07 02:29:54,C001,key_c001_1,10.70.106.133,DeepSeek-V4,DeepSeek,web,273,198,471,550,1821,200,,0.000565,synthetic_calibrated,synthetic_assumption,False
req_000593,2026-07-07 02:30:43,C004,key_c004_1,10.89.90.243,DeepSeek-V4,DeepSeek,web,539,129,668,658,1717,200,,0.000802,synthetic_calibrated,synthetic_assumption,False
req_007111,2026-07-07 02:30:54,C006,key_c006_1,10.13.189.139,DeepSeek-V4,DeepSeek,web,214,131,345,557,1600,200,,0.000414,synthetic_calibrated,synthetic_assumption,False
req_005941,2026-07-07 02:32:35,C001,key_c001_2,10.96.219.21,DeepSeek-V4,DeepSeek,api,161,78,239,485,1508,200,,0.000287,synthetic_calibrated,synthetic_assumption,False
req_000690,2026-07-07 02:33:45,C002,key_c002_2,10.136.154.17,DeepSeek-V4,DeepSeek,web,403,116,519,546,2062,200,,0.000623,synthetic_calibrated,synthetic_assumption,False
req_000595,2026-07-07 02:35:10,C009,key_c009_2,10.17.72.98,DeepSeek-V4,DeepSeek,api,441,254,695,477,1193,200,,0.000834,synthetic_calibrated,synthetic_assumption,False
req_004120,2026-07-07 02:35:27,C002,key_c002_2,10.236.207.71,DeepSeek-V4,DeepSeek,api,215,400,615,485,1854,200,,0.000738,synthetic_calibrated,synthetic_assumption,False
req_009093,2026-07-07 02:35:42,C005,key_c005_1,10.43.218.210,DeepSeek-V4,DeepSeek,web,355,209,564,313,1403,200,,0.000677,synthetic_calibrated,synthetic_assumption,False
req_009424,2026-07-07 02:35:43,C008,key_c008_3,10.5.29.121,Qwen3.6-35B-A3B,Qwen,api,285,126,411,439,1700,200,,0.000658,synthetic_calibrated,synthetic_assumption,False
req_005466,2026-07-07 02:38:26,C004,key_c004_2,10.221.134.33,DeepSeek-V4,DeepSeek,web,535,134,669,502,1207,200,,0.000803,synthetic_calibrated,synthetic_assumption,True
req_009431,2026-07-07 02:38:50,C001,key_c001_1,10.224.156.233,DeepSeek-V4,DeepSeek,app,249,79,328,510,1409,200,,0.000394,synthetic_calibrated,synthetic_assumption,False
req_004955,2026-07-07 02:39:10,C003,key_c003_1,10.133.6.202,DeepSeek-V4,DeepSeek,web,216,728,944,374,1254,400,BAD_REQUEST,0.001133,synthetic_calibrated,synthetic_assumption,False
req_005722,2026-07-07 02:40:14,C001,key_c001_1,10.162.24.41,DeepSeek-V4,DeepSeek,api,114,303,417,566,1627,200,,0.0005,synthetic_calibrated,synthetic_assumption,False
req_004660,2026-07-07 02:42:22,C001,key_c001_3,10.190.42.39,DeepSeek-V4,DeepSeek,api,603,232,835,357,853,200,,0.001002,synthetic_calibrated,synthetic_assumption,False
req_003683,2026-07-07 02:42:48,C007,key_c007_3,10.49.139.252,DeepSeek-V4,DeepSeek,app,1400,118,1518,444,2045,200,,0.001822,synthetic_calibrated,synthetic_assumption,False
req_000546,2026-07-07 02:43:13,C002,key_c002_3,10.135.214.108,DeepSeek-V4,DeepSeek,api,704,56,760,496,1458,200,,0.000912,synthetic_calibrated,synthetic_assumption,False
req_001870,2026-07-07 02:43:21,C005,key_c005_2,10.34.83.189,DeepSeek-V4,DeepSeek,app,586,110,696,413,1142,200,,0.000835,synthetic_calibrated,synthetic_assumption,False
req_000705,2026-07-07 02:43:54,C001,key_c001_1,10.19.189.113,DeepSeek-V4,DeepSeek,app,77,388,465,507,2274,200,,0.000558,synthetic_calibrated,synthetic_assumption,False
req_000982,2026-07-07 02:44:52,C005,key_c005_3,10.79.10.85,DeepSeek-V4,DeepSeek,app,413,165,578,461,1335,200,,0.000694,synthetic_calibrated,synthetic_assumption,False
req_005098,2026-07-07 02:45:21,C002,key_c002_2,10.240.239.69,DeepSeek-V4,DeepSeek,web,668,212,880,573,981,429,RATE_LIMIT,0.001056,synthetic_calibrated,synthetic_assumption,False
req_006857,2026-07-07 02:46:17,C005,key_c005_3,10.126.48.198,DeepSeek-V4,DeepSeek,app,1150,103,1253,411,1535,503,SERVICE_UNAVAILABLE,0.001504,synthetic_calibrated,synthetic_assumption,False
req_001248,2026-07-07 02:47:21,C005,key_c005_2,10.210.217.13,DeepSeek-V4,DeepSeek,api,968,498,1466,395,1369,200,,0.001759,synthetic_calibrated,synthetic_assumption,False
req_009716,2026-07-07 02:49:02,C001,key_c001_1,10.111.57.10,DeepSeek-V4,DeepSeek,api,480,223,703,563,1721,200,,0.000844,synthetic_calibrated,synthetic_assumption,False
req_005011,2026-07-07 02:49:40,C001,key_c001_1,10.189.170.51,DeepSeek-V4,DeepSeek,api,392,128,520,574,1744,200,,0.000624,synthetic_calibrated,synthetic_assumption,False
req_003029,2026-07-07 02:49:43,C005,key_c005_2,10.61.147.119,Minimax-M2.5,MiniMax,web,205,106,311,401,1511,200,,0.000746,synthetic_calibrated,synthetic_assumption,False
req_009058,2026-07-07 02:49:49,C006,key_c006_2,10.219.41.100,DeepSeek-V4,DeepSeek,web,562,137,699,540,1345,200,,0.000839,synthetic_calibrated,synthetic_assumption,False
req_007756,2026-07-07 02:51:04,C005,key_c005_3,10.160.232.221,DeepSeek-V4,DeepSeek,app,420,115,535,403,1512,200,,0.000642,synthetic_calibrated,synthetic_assumption,False
req_001443,2026-07-07 02:53:26,C006,key_c006_3,10.212.56.251,DeepSeek-V4,DeepSeek,api,570,97,667,645,1561,200,,0.0008,synthetic_calibrated,synthetic_assumption,False
req_006223,2026-07-07 02:54:36,C003,key_c003_3,10.131.208.15,DeepSeek-V4,DeepSeek,web,277,189,466,321,1148,200,,0.000559,synthetic_calibrated,synthetic_assumption,False
req_005902,2026-07-07 02:55:12,C007,key_c007_2,10.211.73.234,Qwen3.6-35B-A3B,Qwen,api,828,224,1052,544,914,200,,0.001683,synthetic_calibrated,synthetic_assumption,False
req_008266,2026-07-07 02:55:41,C006,key_c006_3,10.229.229.69,DeepSeek-V4,DeepSeek,api,529,276,805,603,1134,200,,0.000966,synthetic_calibrated,synthetic_assumption,False
req_003187,2026-07-07 02:55:54,C001,key_c001_3,10.229.157.129,DeepSeek-V4,DeepSeek,web,522,140,662,334,1230,200,,0.000794,synthetic_calibrated,synthetic_assumption,False
req_003929,2026-07-07 02:56:43,C001,key_c001_1,10.2.42.131,DeepSeek-V4,DeepSeek,app,686,108,794,535,1385,200,,0.000953,synthetic_calibrated,synthetic_assumption,False
req_001377,2026-07-07 02:56:52,C007,key_c007_3,10.152.155.35,DeepSeek-V4,DeepSeek,api,796,75,871,580,1442,200,,0.001045,synthetic_calibrated,synthetic_assumption,False
req_003500,2026-07-07 02:56:56,C004,key_c004_1,10.147.49.72,DeepSeek-V4,DeepSeek,api,136,398,534,603,1794,200,,0.000641,synthetic_calibrated,synthetic_assumption,False
req_003897,2026-07-07 02:58:34,C004,key_c004_3,10.152.159.111,DeepSeek-V4,DeepSeek,api,617,485,1102,302,886,200,,0.001322,synthetic_calibrated,synthetic_assumption,False
req_001834,2026-07-07 02:59:36,C009,key_c009_3,10.104.95.84,DeepSeek-V4,DeepSeek,api,512,213,725,713,1696,503,SERVICE_UNAVAILABLE,0.00087,synthetic_calibrated,synthetic_assumption,False
req_005994,2026-07-07 02:59:37,C002,key_c002_2,10.172.206.167,Minimax-M2.5,MiniMax,api,186,260,446,568,2075,200,,0.00107,synthetic_calibrated,synthetic_assumption,False
req_002180,2026-07-07 03:00:19,C005,key_c005_2,10.194.137.119,DeepSeek-V4,DeepSeek,app,577,55,632,462,1141,200,,0.000758,synthetic_calibrated,synthetic_assumption,False
req_002678,2026-07-07 03:01:43,C004,key_c004_2,10.233.158.233,Qwen3.6-35B-A3B,Qwen,api,573,59,632,628,1434,401,UNAUTHORIZED,0.001011,synthetic_calibrated,synthetic_assumption,False
req_004985,2026-07-07 03:04:40,C005,key_c005_1,10.82.176.46,DeepSeek-V4,DeepSeek,api,515,130,645,398,1160,200,,0.000774,synthetic_calibrated,synthetic_assumption,False
req_003828,2026-07-07 03:09:09,C001,key_c001_1,10.251.152.252,DeepSeek-V4,DeepSeek,web,461,387,848,500,945,200,,0.001018,synthetic_calibrated,synthetic_assumption,False
req_003981,2026-07-07 03:11:47,C002,key_c002_2,10.46.101.26,DeepSeek-V4,DeepSeek,app,860,181,1041,582,1575,200,,0.001249,synthetic_calibrated,synthetic_assumption,False
req_008540,2026-07-07 03:13:05,C005,key_c005_1,10.39.56.171,DeepSeek-V4,DeepSeek,api,335,113,448,568,1570,200,,0.000538,synthetic_calibrated,synthetic_assumption,False
req_001056,2026-07-07 03:13:15,C001,key_c001_1,10.43.187.241,DeepSeek-V4,DeepSeek,api,914,150,1064,563,1659,429,RATE_LIMIT,0.001277,synthetic_calibrated,synthetic_assumption,False
req_002524,2026-07-07 03:16:17,C001,key_c001_3,10.79.219.48,DeepSeek-V4,DeepSeek,api,279,219,498,345,1392,200,,0.000598,synthetic_calibrated,synthetic_assumption,False
req_008499,2026-07-07 03:16:42,C009,key_c009_3,10.220.234.28,DeepSeek-V4,DeepSeek,api,203,313,516,519,2023,200,,0.000619,synthetic_calibrated,synthetic_assumption,False
req_001046,2026-07-07 03:16:50,C003,key_c003_3,10.37.161.136,DeepSeek-V4,DeepSeek,web,726,202,928,646,2203,200,,0.001114,synthetic_calibrated,synthetic_assumption,False
req_003571,2026-07-07 03:17:45,C003,key_c003_2,10.133.158.207,DeepSeek-V4,DeepSeek,api,402,237,639,449,1734,200,,0.000767,synthetic_calibrated,synthetic_assumption,False
req_003308,2026-07-07 03:17:59,C001,key_c001_1,10.236.159.223,DeepSeek-V4,DeepSeek,app,849,202,1051,326,1452,200,,0.001261,synthetic_calibrated,synthetic_assumption,False
req_009661,2026-07-07 03:18:49,C007,key_c007_3,10.118.142.212,Qwen3.6-35B-A3B,Qwen,api,603,120,723,490,1359,200,,0.001157,synthetic_calibrated,synthetic_assumption,False
req_001514,2026-07-07 03:19:42,C007,key_c007_1,10.32.143.68,DeepSeek-V4,DeepSeek,web,1182,94,1276,279,1704,200,,0.001531,synthetic_calibrated,synthetic_assumption,False
req_001572,2026-07-07 03:20:57,C001,key_c001_2,10.219.208.123,DeepSeek-V4,DeepSeek,api,188,218,406,627,1671,200,,0.000487,synthetic_calibrated,synthetic_assumption,False
req_005694,2026-07-07 03:21:43,C009,key_c009_2,10.219.95.235,DeepSeek-V4,DeepSeek,web,404,216,620,750,1460,500,INTERNAL_ERROR,0.000744,synthetic_calibrated,synthetic_assumption,False
req_006749,2026-07-07 03:21:47,C003,key_c003_1,10.83.124.149,DeepSeek-V4,DeepSeek,api,402,212,614,514,1689,200,,0.000737,synthetic_calibrated,synthetic_assumption,False
req_000796,2026-07-07 03:23:38,C001,key_c001_3,10.218.17.24,DeepSeek-V4,DeepSeek,web,226,145,371,381,1669,200,,0.000445,synthetic_calibrated,synthetic_assumption,False
req_001854,2026-07-07 03:27:17,C001,key_c001_3,10.250.209.174,Qwen3.6-35B-A3B,Qwen,api,365,193,558,437,1472,200,,0.000893,synthetic_calibrated,synthetic_assumption,False
req_003561,2026-07-07 03:28:33,C004,key_c004_2,10.180.44.155,DeepSeek-V4,DeepSeek,app,259,183,442,515,1053,200,,0.00053,synthetic_calibrated,synthetic_assumption,False
req_005247,2026-07-07 03:29:29,C009,key_c009_3,10.147.121.96,DeepSeek-V4,DeepSeek,web,492,177,669,337,1130,200,,0.000803,synthetic_calibrated,synthetic_assumption,False
req_003447,2026-07-07 03:31:33,C001,key_c001_3,10.165.18.188,DeepSeek-V4,DeepSeek,api,422,348,770,637,1750,200,,0.000924,synthetic_calibrated,synthetic_assumption,False
req_008061,2026-07-07 03:33:17,C009,key_c009_3,10.132.125.45,DeepSeek-V4,DeepSeek,api,271,132,403,403,1234,200,,0.000484,synthetic_calibrated,synthetic_assumption,False
req_009319,2026-07-07 03:33:32,C009,key_c009_1,10.202.23.74,DeepSeek-V4,DeepSeek,api,173,68,241,564,2038,200,,0.000289,synthetic_calibrated,synthetic_assumption,False
req_009807,2026-07-07 03:33:42,C005,key_c005_3,10.2.57.87,DeepSeek-V4,DeepSeek,api,307,95,402,260,1658,200,,0.000482,synthetic_calibrated,synthetic_assumption,False
req_009493,2026-07-07 03:34:42,C009,key_c009_1,10.199.88.227,DeepSeek-V4,DeepSeek,app,633,268,901,502,1091,200,,0.001081,synthetic_calibrated,synthetic_assumption,False
req_007999,2026-07-07 03:36:51,C002,key_c002_2,10.130.160.81,Minimax-M2.5,MiniMax,api,1075,251,1326,610,1761,500,INTERNAL_ERROR,0.003182,synthetic_calibrated,synthetic_assumption,False
req_009074,2026-07-07 03:38:12,C001,key_c001_2,10.167.242.149,DeepSeek-V4,DeepSeek,app,904,349,1253,477,1288,200,,0.001504,synthetic_calibrated,synthetic_assumption,False
req_009560,2026-07-07 03:43:50,C001,key_c001_3,10.119.182.240,DeepSeek-V4,DeepSeek,api,584,593,1177,686,1544,200,,0.001412,synthetic_calibrated,synthetic_assumption,False
req_005055,2026-07-07 03:44:32,C005,key_c005_1,10.87.107.158,DeepSeek-V4,DeepSeek,api,752,514,1266,631,1567,200,,0.001519,synthetic_calibrated,synthetic_assumption,False
req_000545,2026-07-07 03:46:25,C002,key_c002_1,10.239.156.33,DeepSeek-V4,DeepSeek,web,264,584,848,360,1085,400,BAD_REQUEST,0.001018,synthetic_calibrated,synthetic_assumption,False
req_002464,2026-07-07 03:47:09,C002,key_c002_3,10.96.230.185,DeepSeek-V4,DeepSeek,app,723,76,799,637,1605,200,,0.000959,synthetic_calibrated,synthetic_assumption,False
req_000523,2026-07-07 03:47:10,C004,key_c004_1,10.161.174.150,DeepSeek-V4,DeepSeek,api,291,122,413,383,839,200,,0.000496,synthetic_calibrated,synthetic_assumption,False
req_004237,2026-07-07 03:47:44,C002,key_c002_2,10.179.170.58,DeepSeek-V4,DeepSeek,api,2151,444,2595,372,1321,200,,0.003114,synthetic_calibrated,synthetic_assumption,False
req_000650,2026-07-07 03:49:41,C001,key_c001_1,10.162.167.152,DeepSeek-V4,DeepSeek,api,422,525,947,566,1211,200,,0.001136,synthetic_calibrated,synthetic_assumption,False
req_000784,2026-07-07 03:50:49,C001,key_c001_1,10.12.65.236,DeepSeek-V4,DeepSeek,api,601,73,674,410,997,503,SERVICE_UNAVAILABLE,0.000809,synthetic_calibrated,synthetic_assumption,False
req_008273,2026-07-07 03:50:55,C002,key_c002_1,10.211.245.4,DeepSeek-V4,DeepSeek,api,1765,166,1931,159,1122,200,,0.002317,synthetic_calibrated,synthetic_assumption,False
req_005482,2026-07-07 03:51:39,C001,key_c001_3,10.188.93.186,DeepSeek-V4,DeepSeek,api,438,243,681,536,1046,200,,0.000817,synthetic_calibrated,synthetic_assumption,False
req_008350,2026-07-07 03:51:45,C005,key_c005_1,10.41.221.172,DeepSeek-V4,DeepSeek,api,487,672,1159,573,1826,200,,0.001391,synthetic_calibrated,synthetic_assumption,False
req_000182,2026-07-07 03:52:18,C003,key_c003_1,10.179.36.169,DeepSeek-V4,DeepSeek,api,208,497,705,394,1956,200,,0.000846,synthetic_calibrated,synthetic_assumption,False
req_008754,2026-07-07 03:52:23,C003,key_c003_3,10.213.48.60,DeepSeek-V4,DeepSeek,app,877,242,1119,420,1378,200,,0.001343,synthetic_calibrated,synthetic_assumption,False
req_001260,2026-07-07 03:52:30,C005,key_c005_3,10.92.132.190,DeepSeek-V4,DeepSeek,api,525,165,690,436,1499,200,,0.000828,synthetic_calibrated,synthetic_assumption,False
req_008868,2026-07-07 03:54:25,C003,key_c003_3,10.232.104.1,DeepSeek-V4,DeepSeek,api,916,148,1064,738,1990,503,SERVICE_UNAVAILABLE,0.001277,synthetic_calibrated,synthetic_assumption,False
req_000491,2026-07-07 03:54:57,C002,key_c002_1,10.68.229.215,DeepSeek-V4,DeepSeek,api,275,293,568,733,1995,200,,0.000682,synthetic_calibrated,synthetic_assumption,False
req_001304,2026-07-07 03:58:13,C001,key_c001_1,10.174.144.251,DeepSeek-V4,DeepSeek,api,618,174,792,376,1336,200,,0.00095,synthetic_calibrated,synthetic_assumption,False
req_007455,2026-07-07 04:00:07,C009,key_c009_3,10.171.20.53,DeepSeek-V4,DeepSeek,api,1143,80,1223,667,2131,200,,0.001468,synthetic_calibrated,synthetic_assumption,False
req_006027,2026-07-07 04:01:03,C002,key_c002_2,10.252.75.62,DeepSeek-V4,DeepSeek,api,185,142,327,730,1972,500,INTERNAL_ERROR,0.000392,synthetic_calibrated,synthetic_assumption,False
req_009912,2026-07-07 04:01:22,C004,key_c004_2,10.181.155.36,DeepSeek-V4,DeepSeek,api,501,248,749,616,1788,200,,0.000899,synthetic_calibrated,synthetic_assumption,True
req_000444,2026-07-07 04:03:27,C003,key_c003_2,10.100.214.111,DeepSeek-V4,DeepSeek,api,464,89,553,344,1142,200,,0.000664,synthetic_calibrated,synthetic_assumption,False
req_005310,2026-07-07 04:03:49,C001,key_c001_2,10.147.206.56,DeepSeek-V4,DeepSeek,api,628,482,1110,395,1457,200,,0.001332,synthetic_calibrated,synthetic_assumption,False
req_008956,2026-07-07 04:04:55,C002,key_c002_1,10.30.76.8,DeepSeek-V4,DeepSeek,app,323,173,496,505,1372,200,,0.000595,synthetic_calibrated,synthetic_assumption,False
req_006371,2026-07-07 04:06:51,C005,key_c005_3,10.156.191.119,Qwen3.6-35B-A3B,Qwen,web,194,359,553,382,1793,200,,0.000885,synthetic_calibrated,synthetic_assumption,False
req_009558,2026-07-07 04:07:20,C007,key_c007_2,10.40.224.68,DeepSeek-V4,DeepSeek,api,489,136,625,403,1200,200,,0.00075,synthetic_calibrated,synthetic_assumption,False
req_007699,2026-07-07 04:07:20,C001,key_c001_3,10.60.199.3,DeepSeek-V4,DeepSeek,web,162,135,297,596,1156,200,,0.000356,synthetic_calibrated,synthetic_assumption,False
req_001904,2026-07-07 04:08:19,C001,key_c001_2,10.25.35.190,DeepSeek-V4,DeepSeek,api,354,289,643,611,1885,200,,0.000772,synthetic_calibrated,synthetic_assumption,False
req_004737,2026-07-07 04:09:34,C002,key_c002_1,10.50.124.177,DeepSeek-V4,DeepSeek,web,252,267,519,275,1174,200,,0.000623,synthetic_calibrated,synthetic_assumption,False
req_002163,2026-07-07 04:11:02,C001,key_c001_2,10.16.86.51,DeepSeek-V4,DeepSeek,web,721,402,1123,375,1455,200,,0.001348,synthetic_calibrated,synthetic_assumption,False
req_000557,2026-07-07 04:11:05,C001,key_c001_2,10.48.11.247,DeepSeek-V4,DeepSeek,app,621,80,701,417,753,200,,0.000841,synthetic_calibrated,synthetic_assumption,False
req_006746,2026-07-07 04:11:28,C005,key_c005_1,10.69.131.226,DeepSeek-V4,DeepSeek,api,745,203,948,573,1260,500,INTERNAL_ERROR,0.001138,synthetic_calibrated,synthetic_assumption,False
req_000689,2026-07-07 04:12:47,C004,key_c004_1,10.70.53.204,DeepSeek-V4,DeepSeek,api,304,72,376,80,763,200,,0.000451,synthetic_calibrated,synthetic_assumption,False
req_005435,2026-07-07 04:13:03,C004,key_c004_3,10.72.251.136,Minimax-M2.5,MiniMax,web,142,79,221,445,1439,200,,0.00053,synthetic_calibrated,synthetic_assumption,False
req_004727,2026-07-07 04:13:14,C009,key_c009_2,10.28.92.211,DeepSeek-V4,DeepSeek,app,687,208,895,788,1687,400,BAD_REQUEST,0.001074,synthetic_calibrated,synthetic_assumption,False
req_000288,2026-07-07 04:13:29,C002,key_c002_2,10.66.175.96,DeepSeek-V4,DeepSeek,web,228,556,784,515,1677,200,,0.000941,synthetic_calibrated,synthetic_assumption,False
req_004400,2026-07-07 04:13:54,C007,key_c007_1,10.189.200.105,DeepSeek-V4,DeepSeek,api,790,325,1115,423,1637,200,,0.001338,synthetic_calibrated,synthetic_assumption,False
req_007626,2026-07-07 04:14:50,C008,key_c008_1,10.75.92.181,DeepSeek-V4,DeepSeek,web,101,377,478,471,1499,200,,0.000574,synthetic_calibrated,synthetic_assumption,False
req_005723,2026-07-07 04:16:19,C001,key_c001_3,10.164.56.213,DeepSeek-V4,DeepSeek,app,1523,171,1694,580,1037,200,,0.002033,synthetic_calibrated,synthetic_assumption,False
req_000414,2026-07-07 04:18:06,C004,key_c004_3,10.92.158.157,DeepSeek-V4,DeepSeek,api,234,274,508,486,1342,200,,0.00061,synthetic_calibrated,synthetic_assumption,False
req_008594,2026-07-07 04:18:42,C001,key_c001_3,10.194.214.45,DeepSeek-V4,DeepSeek,api,869,397,1266,592,1299,400,BAD_REQUEST,0.001519,synthetic_calibrated,synthetic_assumption,False
req_000109,2026-07-07 04:18:56,C006,key_c006_3,10.218.109.128,DeepSeek-V4,DeepSeek,api,336,224,560,545,1387,200,,0.000672,synthetic_calibrated,synthetic_assumption,False
req_009596,2026-07-07 04:19:37,C003,key_c003_2,10.105.202.237,DeepSeek-V4,DeepSeek,api,696,304,1000,384,1488,200,,0.0012,synthetic_calibrated,synthetic_assumption,True
req_009254,2026-07-07 04:24:07,C005,key_c005_1,10.10.85.21,DeepSeek-V4,DeepSeek,api,365,749,1114,529,1186,200,,0.001337,synthetic_calibrated,synthetic_assumption,False
req_005547,2026-07-07 04:26:00,C004,key_c004_1,10.120.159.98,DeepSeek-V4,DeepSeek,app,706,48,754,518,1254,200,,0.000905,synthetic_calibrated,synthetic_assumption,False
req_006755,2026-07-07 04:29:24,C002,key_c002_1,10.82.42.3,DeepSeek-V4,DeepSeek,api,380,572,952,226,1447,200,,0.001142,synthetic_calibrated,synthetic_assumption,False
req_003636,2026-07-07 04:30:03,C004,key_c004_2,10.224.248.122,DeepSeek-V4,DeepSeek,app,289,136,425,562,1020,200,,0.00051,synthetic_calibrated,synthetic_assumption,False
req_002436,2026-07-07 04:30:04,C003,key_c003_2,10.78.188.52,DeepSeek-V4,DeepSeek,app,190,90,280,367,931,200,,0.000336,synthetic_calibrated,synthetic_assumption,False
req_006823,2026-07-07 04:32:36,C003,key_c003_1,10.247.104.198,DeepSeek-V4,DeepSeek,api,323,135,458,548,1665,200,,0.00055,synthetic_calibrated,synthetic_assumption,False
req_001464,2026-07-07 04:32:45,C002,key_c002_3,10.169.250.133,DeepSeek-V4,DeepSeek,api,721,120,841,658,1785,200,,0.001009,synthetic_calibrated,synthetic_assumption,False
req_000170,2026-07-07 04:34:42,C005,key_c005_2,10.206.111.27,DeepSeek-V4,DeepSeek,app,560,460,1020,594,1825,200,,0.001224,synthetic_calibrated,synthetic_assumption,False
req_002020,2026-07-07 04:36:20,C003,key_c003_1,10.175.26.38,DeepSeek-V4,DeepSeek,api,491,140,631,503,1543,200,,0.000757,synthetic_calibrated,synthetic_assumption,False
req_002228,2026-07-07 04:36:24,C005,key_c005_2,10.188.59.206,DeepSeek-V4,DeepSeek,api,406,81,487,647,1750,200,,0.000584,synthetic_calibrated,synthetic_assumption,False
req_002512,2026-07-07 04:39:49,C001,key_c001_3,10.218.228.111,DeepSeek-V4,DeepSeek,api,469,289,758,415,1098,200,,0.00091,synthetic_calibrated,synthetic_assumption,False
req_003004,2026-07-07 04:40:04,C007,key_c007_1,10.205.159.9,DeepSeek-V4,DeepSeek,app,301,145,446,266,1664,200,,0.000535,synthetic_calibrated,synthetic_assumption,False
req_008040,2026-07-07 04:40:08,C009,key_c009_3,10.22.167.79,DeepSeek-V4,DeepSeek,web,319,239,558,474,1240,200,,0.00067,synthetic_calibrated,synthetic_assumption,False
req_001154,2026-07-07 04:40:48,C002,key_c002_1,10.68.167.74,DeepSeek-V4,DeepSeek,web,299,116,415,630,2003,200,,0.000498,synthetic_calibrated,synthetic_assumption,False
req_002867,2026-07-07 04:41:16,C003,key_c003_2,10.14.90.112,DeepSeek-V4,DeepSeek,app,181,212,393,349,1254,200,,0.000472,synthetic_calibrated,synthetic_assumption,False
req_007330,2026-07-07 04:42:21,C002,key_c002_3,10.158.250.12,DeepSeek-V4,DeepSeek,api,267,165,432,492,1681,200,,0.000518,synthetic_calibrated,synthetic_assumption,False
